source,fetched_at,version,file_name,type,page_number,review_id,title,comment,rating,author,author_id,date,verified,helpful_votes,review_link,variant.Style,variant,text,text.paragraphs,text.tables,category,description,budgeted,actual,variance,variance_pct,status,notes,amount,type,running_balance,receipt,goal_name,target,saved,remaining,progress,eta,month,income,expenses,savings,net_flow,savings_rate,text.column_1,text.column_2,text.full_text,price,link,page_scraped,year,awards,nominations,best_picture,year_scraped,raw,preprocessed
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.152,1,oscar_films.json,scraped_dynamic,,,The Girl with the Dragon Tattoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,5.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.155,1,oscar_films.json,scraped_dynamic,,,Midnight in Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,4.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.157,1,oscar_films.json,scraped_dynamic,,,The Help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,4.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.158,1,oscar_films.json,scraped_dynamic,,,A Separation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,2.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.159,1,oscar_films.json,scraped_dynamic,,,The Fantastic Flying Books of Mr. Morris Lessmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.161,1,oscar_films.json,scraped_dynamic,,,The Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.163,1,oscar_films.json,scraped_dynamic,,,Undefeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.164,1,oscar_films.json,scraped_dynamic,,,The Muppets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.166,1,oscar_films.json,scraped_dynamic,,,Saving Face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.167,1,oscar_films.json,scraped_dynamic,,,Beginners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.169,1,oscar_films.json,scraped_dynamic,,,Rango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.558,1,oscar_films.json,scraped_dynamic,,,Argo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,3.0,7.0,True,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.560,1,oscar_films.json,scraped_dynamic,,,Life of Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,4.0,11.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.562,1,oscar_films.json,scraped_dynamic,,,Les Misérables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,3.0,8.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.564,1,oscar_films.json,scraped_dynamic,,,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,12.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.567,1,oscar_films.json,scraped_dynamic,,,Django Unchained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,5.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.572,1,oscar_films.json,scraped_dynamic,,,Skyfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,5.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.574,1,oscar_films.json,scraped_dynamic,,,Silver Linings Playbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,8.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.575,1,oscar_films.json,scraped_dynamic,,,Zero Dark Thirty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,5.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.577,1,oscar_films.json,scraped_dynamic,,,Amour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,5.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.581,1,oscar_films.json,scraped_dynamic,,,Anna Karenina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,4.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.582,1,oscar_films.json,scraped_dynamic,,,Paperman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.583,1,oscar_films.json,scraped_dynamic,,,Brave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.584,1,oscar_films.json,scraped_dynamic,,,Searching for Sugar Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.585,1,oscar_films.json,scraped_dynamic,,,Inocente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.587,1,oscar_films.json,scraped_dynamic,,,Curfew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:56.995,1,oscar_films.json,scraped_dynamic,,,12 Years a Slave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,3.0,9.0,True,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.030,1,oscar_films.json,scraped_dynamic,,,Gravity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,7.0,10.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.031,1,oscar_films.json,scraped_dynamic,,,Dallas Buyers Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,3.0,6.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.033,1,oscar_films.json,scraped_dynamic,,,Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,2.0,2.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.035,1,oscar_films.json,scraped_dynamic,,,The Great Gatsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,2.0,2.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.036,1,oscar_films.json,scraped_dynamic,,,Her,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,5.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.037,1,oscar_films.json,scraped_dynamic,,,Blue Jasmine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,3.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.038,1,oscar_films.json,scraped_dynamic,,,Mr Hublot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.039,1,oscar_films.json,scraped_dynamic,,,The Lady in Number 6: Music Saved My Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.040,1,oscar_films.json,scraped_dynamic,,,Helium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.041,1,oscar_films.json,scraped_dynamic,,,The Great Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.042,1,oscar_films.json,scraped_dynamic,,,20 Feet from Stardom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,
../../data/raw/images/test_scan.png,2026-04-08 08:42:20.963,1,test_scan.png,ocr_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"© Licedvoices

Invoice
rot ini aber
DEMO -Siced Inoies ‘Order Naber
Suto 50-1204 ae
123 Somenhere Steet loves
Your Cty Az 12348
‘sin scenotencom Total Due
to:
‘est Business
123 Somouere St
Mabou, Vic 2000
text@testcom
Hrerary | Service Raterrice ‘gust | Sub Tota
100 | EER cssison $2500 00% $85.00
_
Sib Tota 335.00
Tax $850
Total ‘39350

ANZ Bank
ACC # 1204 1236
88 # 4921 432

","6 MN GIES
Invoice
"
../../data/raw/scanned/sample.pdf,2026-04-08 08:42:22.579,1,sample.pdf,ocr_pdf,1.0,,,,,,,,,,,,,"GS iced voices

Invoice Number INV-3337
From:
DEMO - Sliced Invoices Order Number 12345
Suite 5A-1204 Invoice Date January 25, 2016
123 Somewhere Street Due Date January 31, 2016
Your City AZ 12345
admin @slicedinvoices.com Total Due $93.50
To:
Test Business
123 Somewhere St
Melbourne, VIC 3000
test@test.com
Hrs/Qty Service Rate/Price Adjust Sub Total
1.00 Web Design $85.00 0.00% $85.00
Sub Total $85.00
Tax $8.50
Total $93.50

ANZ Bank
ACC # 1234 1234
BSB # 4321 432

Payment is due within 30 days from date of invoice. Late payment is subject to fees of 5% per month.
Thanks for choosing DEMO - Sliced Invoices | admin@slicedinvoices.com
Page 1/1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.244,1,api_reviews.json,api,,RYDWBH5RPKGBH,Powerful and versatile — love it!,"The Ninja Kitchen System has been an amazing addition to my kitchen. The 72 oz. blender is incredibly powerful and handles smoothies, frozen fruit, and even ice with no problem at all. The 8-cup food processor bowl is also fantastic, it chops and mixes evenly, making meal prep so much faster and easier. I love how versatile it is. Having the blender, food processor, and individual cups all in one system saves space and does everything I need. The only small downside is that when using the individual cups, it’s pretty loud. It’s not a deal breaker for me because it works so well, but just something to be aware of. Overall, it’s a strong, reliable machine that delivers great results.",5,Poenix33,AH2I2FNZLBC2YZGU76HSULW6E2FQ,"Reviewed in the United States on February 24, 2026",True,15 people found this helpful,https://www.amazon.com/gp/customer-reviews/RYDWBH5RPKGBH,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.262,1,api_reviews.json,api,,R3HIEYXVQFRUBV,"Powerful, Versatile & Worth Every Penny!","I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds. I use it for smoothies, sauces, chopping vegetables, and even making dough — and it handles everything perfectly. The 8-cup food processor bowl is a great size for family meals. It’s easy to clean, sturdy, and feels high quality. The blades are super sharp, so be careful when washing. Definitely a great investment for any kitchen. Highly recommend!",5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,"Reviewed in the United States on February 27, 2026",True,15 people found this helpful,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.264,1,api_reviews.json,api,,R34W2534W0ZOJG,Great performance and affordable!,"I’ve been using this blender for a while now, and overall it’s a great blender for the price. I wanted to share an honest review based on my experience using it for 3 years. This blender is powerful. It easily crushes ice and frozen fruit, and it makes very smooth smoothies, frozen drinks, and sauces. I like that it can handle tough ingredients without leaving big chunks behind. It also comes with a large 72oz pitcher, which is great for making multiple servings at once, plus two single cups that are convenient for quick smoothies on the go. Cleanup is simple since most parts are dishwasher safe, and the controls are straightforward and easy to use. For the price, its great compared to more expensive brands. The biggest downside is noise. This blender is loud, especially when crushing ice or blending frozen ingredients. If you’re sensitive to noise or live with others, it’s something to consider. Also replacing the pitcher is quite expensive, almost as expensive as the whole product so have that in mind if you break things often like me.",5,Amazon Customer,AEIWQPJQEWROMDNC6VBTTGYCZH3Q,"Reviewed in the United States on February 13, 2026",True,10 people found this helpful,https://www.amazon.com/gp/customer-reviews/R34W2534W0ZOJG,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.265,1,api_reviews.json,api,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,"Reviewed in the United States on March 12, 2026",True,One person found this helpful,https://www.amazon.com/gp/customer-reviews/R2ST6OORNLR2CO,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.266,1,api_reviews.json,api,,R1S1JCBLA1ZWU8,"Game-Changer for My Kitchen — Powerful, Versatile, and Worth Every Penny!","I honestly didn’t expect the Ninja Kitchen System All-in-One (BR601AMZ) to become one of the most-used appliances in my house, but it absolutely has. This machine does everything — smoothies, frozen drinks, food prep, and even chopping vegetables — and it handles each task like a pro. The 1200-watt motor is incredibly powerful. It crushes ice and frozen fruit in seconds, giving me smooth, restaurant-quality smoothies with zero chunks. Frozen drinks come out perfectly blended, and it doesn’t struggle like other blenders I’ve owned. What really makes this system stand out is the versatility. The full-size pitcher is perfect for family-sized batches, while the 8-cup food processor bowl makes chopping vegetables fast and easy — onions, peppers, and even tougher ingredients are done in seconds. The two 18 oz. cups are great for grab-and-go smoothies, which saves a lot of time in the mornings. Cleaning is simple since the parts are dishwasher safe, and switching between attachments is quick and straightforward. The build quality feels solid and durable, not cheap or flimsy. Pros: ✔ Extremely powerful motor ✔ Smooth blends with frozen ingredients ✔ Multiple attachments replace several appliances ✔ Easy to clean ✔ Great value for the price Cons: ➖ Slightly loud (expected with this much power) Overall, this Ninja system replaced my old blender and food processor completely. If you want one appliance that can handle smoothies, meal prep, and frozen drinks without hesitation, this is an easy 5-star recommendation. Highly recommended!",5,Jesus Enriquez,AGGG4RXYO4SCSB75ZJKBKMWTNMQA,"Reviewed in the United States on March 17, 2026",True,3 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1S1JCBLA1ZWU8,Pitcher + Bowl + (2) 18-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.267,1,api_reviews.json,api,,REULXRRQQ7CRE,Blender is better than my Vitamix!,"Maturity is being able to admit that the Ninja blender works way better than the Vitamix. I bought a Vitamix a few years ago, but my roommate at the time had a Ninja also, and I remember the Ninja working really well. So I bought myself a Ninja, and I’m LOVING it! No more “bumping the bubble” (what we called it when I worked at Jamba Juice a million years ago) because the blades that run all the way up the cup seem to really prevent that phenomenon. I also love that the blade is removable so I can clean everything really well. So far I’ve only used the large blender, not the individual cups or the food processor. I will say that I already have a Ninja food processor that I love, and (sadly) the separate processor has/does more than this one. Had I realized that, I probably would have bought just the blender since I’m hesitant to replace the bigger/better processor with this one simply for the sake of saving space. Nevertheless, this entire system was less than my single Vitamix AND it works better for me, so overall I’m extremely happy with this purchase. Removed one star for the lack of attachments/limited usability of the processor.",4,LESLIE H.,AFFWRT7DUS5JV6NXHGQQD3FNRNZQ,"Reviewed in the United States on February 26, 2026",True,16 people found this helpful,https://www.amazon.com/gp/customer-reviews/REULXRRQQ7CRE,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.269,1,api_reviews.json,api,,R1US3JR30EI3OL,Does It All – Smoothies to Chopping,"We love this blender and food processor. It’s great for smoothies, chopping veggies, and even baking prep like carrot cake. The motor is powerful, and it does a really good job with chopping and blending without leaving chunks behind. Having the food processor and blender in one system saves counter space and actually gets used regularly in our kitchen. Very happy with this purchase.",5,Amazon Customer,AGJOJ5AS7NJ5BEYUXLBYD7K4NAJA,"Reviewed in the United States on February 17, 2026",True,10 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1US3JR30EI3OL,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.271,1,api_reviews.json,api,,RYDWBH5RPKGBH,Powerful and versatile — love it!,"The Ninja Kitchen System has been an amazing addition to my kitchen. The 72 oz. blender is incredibly powerful and handles smoothies, frozen fruit, and even ice with no problem at all. The 8-cup food processor bowl is also fantastic, it chops and mixes evenly, making meal prep so much faster and easier. I love how versatile it is. Having the blender, food processor, and individual cups all in one system saves space and does everything I need. The only small downside is that when using the individual cups, it’s pretty loud. It’s not a deal breaker for me because it works so well, but just something to be aware of. Overall, it’s a strong, reliable machine that delivers great results.",5,Poenix33,AH2I2FNZLBC2YZGU76HSULW6E2FQ,"Reviewed in the United States on February 24, 2026",True,15 people found this helpful,https://www.amazon.com/gp/customer-reviews/RYDWBH5RPKGBH,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.272,1,api_reviews.json,api,,R3HIEYXVQFRUBV,"Powerful, Versatile & Worth Every Penny!","I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds. I use it for smoothies, sauces, chopping vegetables, and even making dough — and it handles everything perfectly. The 8-cup food processor bowl is a great size for family meals. It’s easy to clean, sturdy, and feels high quality. The blades are super sharp, so be careful when washing. Definitely a great investment for any kitchen. Highly recommend!",5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,"Reviewed in the United States on February 27, 2026",True,15 people found this helpful,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.274,1,api_reviews.json,api,,R34W2534W0ZOJG,Great performance and affordable!,"I’ve been using this blender for a while now, and overall it’s a great blender for the price. I wanted to share an honest review based on my experience using it for 3 years. This blender is powerful. It easily crushes ice and frozen fruit, and it makes very smooth smoothies, frozen drinks, and sauces. I like that it can handle tough ingredients without leaving big chunks behind. It also comes with a large 72oz pitcher, which is great for making multiple servings at once, plus two single cups that are convenient for quick smoothies on the go. Cleanup is simple since most parts are dishwasher safe, and the controls are straightforward and easy to use. For the price, its great compared to more expensive brands. The biggest downside is noise. This blender is loud, especially when crushing ice or blending frozen ingredients. If you’re sensitive to noise or live with others, it’s something to consider. Also replacing the pitcher is quite expensive, almost as expensive as the whole product so have that in mind if you break things often like me.",5,Amazon Customer,AEIWQPJQEWROMDNC6VBTTGYCZH3Q,"Reviewed in the United States on February 13, 2026",True,10 people found this helpful,https://www.amazon.com/gp/customer-reviews/R34W2534W0ZOJG,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.274,1,api_reviews.json,api,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,"Reviewed in the United States on March 12, 2026",True,One person found this helpful,https://www.amazon.com/gp/customer-reviews/R2ST6OORNLR2CO,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-04-10 11:59:44.275,1,api_reviews.json,api,,R1S1JCBLA1ZWU8,"Game-Changer for My Kitchen — Powerful, Versatile, and Worth Every Penny!","I honestly didn’t expect the Ninja Kitchen System All-in-One (BR601AMZ) to become one of the most-used appliances in my house, but it absolutely has. This machine does everything — smoothies, frozen drinks, food prep, and even chopping vegetables — and it handles each task like a pro. The 1200-watt motor is incredibly powerful. It crushes ice and frozen fruit in seconds, giving me smooth, restaurant-quality smoothies with zero chunks. Frozen drinks come out perfectly blended, and it doesn’t struggle like other blenders I’ve owned. What really makes this system stand out is the versatility. The full-size pitcher is perfect for family-sized batches, while the 8-cup food processor bowl makes chopping vegetables fast and easy — onions, peppers, and even tougher ingredients are done in seconds. The two 18 oz. cups are great for grab-and-go smoothies, which saves a lot of time in the mornings. Cleaning is simple since the parts are dishwasher safe, and switching between attachments is quick and straightforward. The build quality feels solid and durable, not cheap or flimsy. Pros: ✔ Extremely powerful motor ✔ Smooth blends with frozen ingredients ✔ Multiple attachments replace several appliances ✔ Easy to clean ✔ Great value for the price Cons: ➖ Slightly loud (expected with this much power) Overall, this Ninja system replaced my old blender and food processor completely. If you want one appliance that can handle smoothies, meal prep, and frozen drinks without hesitation, this is an easy 5-star recommendation. Highly recommended!",5,Jesus Enriquez,AGGG4RXYO4SCSB75ZJKBKMWTNMQA,"Reviewed in the United States on March 17, 2026",True,3 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1S1JCBLA1ZWU8,Pitcher + Bowl + (2) 18-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
